cost,travel_time,tardiness,over_time,is_valid,scenario_id,random_seed,repetition,comp_time,num_vehicles,num_orders,num_accepted_orders,num_reauctions,num_unsuc_reauctions,num_failed_reauctions
0.0,0.0,0.0,0.0,false,DEFAULT-,5519470499984739720,0,459,138,0,0,0,0,0
3520.45145,3418.2036,102.24785,0.0,false,DEFAULT-,-570648509535936272,0,3428939,138,321,321,525,350,2
3562.170466666667,3474.2058333333334,87.96463333333334,0.0,false,DEFAULT-,-5814032274792701469,0,3468777,138,321,321,595,343,5
3524.2530166666666,3424.7403833333333,99.51263333333333,0.0,false,DEFAULT-,5519470499984739720,0,3397350,138,321,321,547,347,2
