licence,capacity,start_time,startX,startY 
2013005613,5,2013-11-18 15:04:38,-73.9786451,-40.7506192
2013009945,4,2013-11-18 15:04:39,-73.9512052,-40.7826258
2013011486,4,2013-11-18 15:04:39,-73.9962976,-40.7533937
2013001278,4,2013-11-18 15:04:39,-73.975591,-40.75786
2013006489,4,2013-11-18 15:04:39,-73.998287,-40.74047
2013001276,4,2013-11-18 15:04:40,-73.9789596,-40.7501762
2013008470,4,2013-11-18 15:04:40,-73.984118,-40.754842
2013002354,4,2013-11-18 15:04:41,-73.9789946,-40.736191
2013012233,4,2013-11-18 15:04:42,-73.9805509,-40.7109349
2013007683,5,2013-11-18 15:04:42,-73.9656637,-40.7903601
2013003209,5,2013-11-18 15:04:42,-74.0168213,-40.7051191
2013000511,4,2013-11-18 15:04:42,-73.9555856,-40.7794952
2013001569,4,2013-11-18 15:04:42,-73.996476,-40.723686
2013010328,5,2013-11-18 15:04:42,-73.9741506,-40.7399558
2013011169,4,2013-11-18 15:04:43,-73.962303,-40.778947
2013009329,4,2013-11-18 15:04:43,-74.009115,-40.71692
2013013206,4,2013-11-18 15:04:44,-73.9555649,-40.7853035
2013009624,4,2013-11-18 15:04:44,-73.9714037,-40.7635979
2013003951,4,2013-11-18 15:04:44,-73.7898948,-40.6468309
2013013294,4,2013-11-18 15:04:44,-73.992805,-40.742901
2013000698,5,2013-11-18 15:04:45,-74.0141905,-40.7046485
2013000766,4,2013-11-18 15:04:45,-73.980036,-40.765521
2013008251,4,2013-11-18 15:04:45,-73.990276,-40.756567
2013005420,4,2013-11-18 15:04:45,-73.964228,-40.77631
2013010146,4,2013-11-18 15:04:45,-74.0069541,-40.7249712
2013008771,4,2013-11-18 15:04:45,-73.987672,-40.728595
2013012365,3,2013-11-18 15:04:45,-73.998585,-40.724632
2013008872,4,2013-11-18 15:04:46,-73.981372,-40.752814
2013006540,4,2013-11-18 15:04:46,-73.97076,-40.755825
2013007677,4,2013-11-18 15:04:46,-73.989243,-40.752895
2013005934,5,2013-11-18 15:04:46,-73.99527,-40.727211
2013003899,4,2013-11-18 15:04:46,-73.9811168,-40.7742266
2013000072,4,2013-11-18 15:04:47,-73.973465,-40.763659
2013008356,4,2013-11-18 15:04:48,-73.966157,-40.753878
2013000924,4,2013-11-18 15:04:48,-73.9811523,-40.7792635
2013006764,4,2013-11-18 15:04:48,-73.951743,-40.777875
2013012375,5,2013-11-18 15:04:48,-73.976234,-40.765675
2013010716,5,2013-11-18 15:04:49,-73.9894829,-40.7301334
2013007674,4,2013-11-18 15:04:49,-73.962303,-40.778947
2013001567,4,2013-11-18 15:04:49,-73.9722305,-40.759717
2013001951,4,2013-11-18 15:04:49,-73.9838267,-40.7654145
2013009072,4,2013-11-18 15:04:49,-73.980036,-40.765521
2013012280,4,2013-11-18 15:04:50,-73.991871,-40.744186
2013002682,4,2013-11-18 15:04:51,-73.9789844,-40.750313
2013008936,4,2013-11-18 15:04:52,-74.015825,-40.7115217
2013006324,4,2013-11-18 15:04:54,-73.9967162,-40.725502
2013007592,4,2013-11-18 15:04:54,-73.9713198,-40.7609688
2013003465,5,2013-11-18 15:04:54,-73.959411,-40.7742552
2013010630,4,2013-11-18 15:04:54,-73.956945,-40.783417
2013003143,4,2013-11-18 15:04:54,-73.9940267,-40.7565119
2013002680,5,2013-11-18 15:04:54,-73.984292,-40.7647761
2013008772,4,2013-11-18 15:04:55,-73.978601,-40.762396
2013000019,4,2013-11-18 15:04:55,-73.9391192,-40.752243
2013002316,6,2013-11-18 15:04:55,-73.9540995,-40.7746458
2013003686,5,2013-11-18 15:04:55,-73.980112,-40.770529
2013009087,4,2013-11-18 15:04:56,-73.9719073,-40.7571246
2013007235,4,2013-11-18 15:04:56,-73.99251,-40.724192
2013007442,5,2013-11-18 15:04:56,-73.9751347,-40.7584861
2013006239,5,2013-11-18 15:04:56,-73.9550881,-40.7733306
2013001974,4,2013-11-18 15:04:56,-73.974457,-40.762293
2013000204,4,2013-11-18 15:04:56,-73.975483,-40.7819523
2013002643,4,2013-11-18 15:04:56,-73.9789844,-40.750313
2013007842,5,2013-11-18 15:04:56,-73.9587132,-40.7723386
2013001580,4,2013-11-18 15:04:56,-73.988578,-40.737147
2013000375,5,2013-11-18 15:04:56,-73.9783711,-40.7524145
2013003525,5,2013-11-18 15:04:58,-73.988779,-40.733966
2013009407,4,2013-11-18 15:04:58,-74.0021357,-40.7151767
2013003487,4,2013-11-18 15:04:58,-73.979483,-40.755405
2013000484,4,2013-11-18 15:04:58,-73.9546771,-40.7655778
2013003877,5,2013-11-18 15:04:58,-73.9656637,-40.7903601
2013008103,4,2013-11-18 15:04:59,-73.9639283,-40.8080126
2013008185,6,2013-11-18 15:05:00,-74.009063,-40.710887
2013009751,5,2013-11-18 15:05:00,-73.991871,-40.744186
2013009575,2,2013-11-18 15:05:00,-73.9883858,-40.7591595
2013000280,6,2013-11-18 15:05:00,-73.9590068,-40.7834682
2013011382,5,2013-11-18 15:05:00,-73.9664663,-40.76723
2013013154,4,2013-11-18 15:05:00,-73.7861774,-40.6452783
2013000593,6,2013-11-18 15:05:00,-73.9707647,-40.7884217
2013001159,6,2013-11-18 15:05:00,-74.0119281,-40.7028291
2013009808,4,2013-11-18 15:05:00,-73.7898948,-40.6468309
2013009301,2,2013-11-18 15:05:00,-73.972362,-40.756498
2013008732,2,2013-11-18 15:05:00,-73.9578726,-40.7694751
2013011062,6,2013-11-18 15:05:00,-73.968978,-40.754251
2013010263,2,2013-11-18 15:05:00,-73.9742235,-40.7597393
2013001552,6,2013-11-18 15:05:00,-73.9629623,-40.7724554
2013011528,6,2013-11-18 15:05:00,-73.9803529,-40.730428
2013000030,6,2013-11-18 15:05:00,-73.9596512,-40.7710532
2013006679,5,2013-11-18 15:05:00,-73.9877652,-40.7497921
2013010149,2,2013-11-18 15:05:00,-73.9895958,-40.7415497
2013000234,2,2013-11-18 15:05:00,-73.9831666,-40.7561419
2013005563,6,2013-11-18 15:05:00,-74.011232,-40.710367
2013004090,2,2013-11-18 15:05:00,-73.9868238,-40.751088
2013006088,4,2013-11-18 15:05:00,-73.9921419,-40.7256763
2013007500,6,2013-11-18 15:05:00,-73.9615495,-40.7684519
2013012089,6,2013-11-18 15:05:00,-74.00373,-40.72625
2013003654,6,2013-11-18 15:05:00,-73.983122,-40.734846
2013007141,2,2013-11-18 15:05:00,-73.9607795,-40.7723778
2013010758,6,2013-11-18 15:05:00,-73.949421,-40.7810592
2013005463,6,2013-11-18 15:05:00,-73.9893736,-40.7405905
2013003339,6,2013-11-18 15:05:00,-73.973503,-40.752065
2013006147,2,2013-11-18 15:05:00,-73.9658998,-40.7653573
2013012510,4,2013-11-18 15:05:00,-73.9582675,-40.7789071
2013006173,6,2013-11-18 15:05:00,-74.006674,-40.716532
2013012119,2,2013-11-18 15:05:00,-74.000399,-40.747767
2013010578,6,2013-11-18 15:05:00,-73.9606233,-40.7756697
2013000302,6,2013-11-18 15:05:00,-73.9606233,-40.7756697
2013004831,6,2013-11-18 15:05:00,-73.9831666,-40.7561419
2013011161,5,2013-11-18 15:05:00,-73.9792861,-40.7528022
2013010538,6,2013-11-18 15:05:00,-73.959311,-40.780173
2013006907,5,2013-11-18 15:05:00,-73.957888,-40.761175
2013008530,4,2013-11-18 15:05:00,-73.9939499,-40.7515228
2013004802,6,2013-11-18 15:05:00,-73.976289,-40.759787
2013008026,6,2013-11-18 15:05:00,-73.9839855,-40.7804956
2013006863,2,2013-11-18 15:05:00,-73.990027,-40.732756
2013001774,5,2013-11-18 15:05:00,-73.9849977,-40.779121
2013006853,5,2013-11-18 15:05:00,-73.993747,-40.729008
2013003736,6,2013-11-18 15:05:00,-73.9914166,-40.7298896
2013012538,6,2013-11-18 15:05:00,-73.9939499,-40.7515228
2013012822,1,2013-11-18 15:05:00,-73.986013,-40.7573404
2013010807,2,2013-11-18 15:05:00,-74.005187,-40.719838
2013009859,6,2013-11-18 15:05:00,-73.9822819,-40.7755451
2013004116,6,2013-11-18 15:05:00,-73.9778241,-40.7838298
2013004410,6,2013-11-18 15:05:00,-73.983621,-40.749724
2013004460,2,2013-11-18 15:05:00,-73.984596,-40.754177
2013012607,5,2013-11-18 15:05:00,-73.9733833,-40.7577472
2013002083,6,2013-11-18 15:05:00,-73.994262,-40.746004
2013009579,6,2013-11-18 15:05:00,-73.985243,-40.744627
2013000486,4,2013-11-18 15:05:00,-73.8703113,-40.7730151
2013005826,5,2013-11-18 15:05:00,-73.9741902,-40.7539937
2013002834,6,2013-11-18 15:05:00,-73.9786487,-40.7858192
2013002556,2,2013-11-18 15:05:00,-73.973276,-40.755243
2013005199,6,2013-11-18 15:05:00,-73.9555856,-40.7794952
2013004892,2,2013-11-18 15:05:00,-73.870419,-40.7735296
2013000586,6,2013-11-18 15:05:00,-73.9544814,-40.778137
2013005094,6,2013-11-18 15:05:00,-74.001684,-40.730581
2013011856,6,2013-11-18 15:05:00,-73.9966452,-40.7478218
2013011940,2,2013-11-18 15:05:00,-73.870419,-40.7735296
2013007711,6,2013-11-18 15:05:00,-73.9959027,-40.7251608
2013011141,2,2013-11-18 15:05:00,-73.9957492,-40.7490521
2013001439,1,2013-11-18 15:05:00,-73.9914166,-40.7298896
2013009730,6,2013-11-18 15:05:00,-73.9977608,-40.7564882
2013008016,4,2013-11-18 15:05:00,-73.980888,-40.753481
2013010361,6,2013-11-18 15:05:00,-73.980888,-40.753481
2013007729,3,2013-11-18 15:05:00,-74.008126,-40.704672
2013002862,6,2013-11-18 15:05:00,-73.990726,-40.755951
2013007563,6,2013-11-18 15:05:00,-73.985879,-40.740853
2013012803,1,2013-11-18 15:05:00,-74.008325,-40.703813
2013009384,5,2013-11-18 15:05:00,-74.0132406,-40.7058713
2013009297,6,2013-11-18 15:05:00,-73.9775627,-40.7520707
2013006459,5,2013-11-18 15:05:00,-74.010465,-40.711535
2013010785,5,2013-11-18 15:05:00,-74.006385,-40.744646
2013001719,3,2013-11-18 15:05:00,-73.9582529,-40.7729692
2013006836,4,2013-11-18 15:05:00,-73.975881,-40.744779
2013006180,6,2013-11-18 15:05:00,-73.9721573,-40.7539144
2013003786,6,2013-11-18 15:05:00,-74.006674,-40.716532
2013006437,5,2013-11-18 15:05:00,-73.9802215,-40.7515213
2013008653,6,2013-11-18 15:05:00,-73.9804176,-40.7599106
2013009906,5,2013-11-18 15:05:00,-74.006456,-40.706982
2013007539,5,2013-11-18 15:05:00,-73.8665728,-40.7711454
2013011631,5,2013-11-18 15:05:00,-73.9775627,-40.7520707
2013010977,2,2013-11-18 15:05:00,-73.981392,-40.737222
2013012867,2,2013-11-18 15:05:00,-73.9722305,-40.759717
2013013286,6,2013-11-18 15:05:00,-73.987726,-40.738317
2013000780,4,2013-11-18 15:05:00,-73.9854922,-40.747168
2013006676,2,2013-11-18 15:05:00,-73.972122,-40.745685
2013006850,2,2013-11-18 15:05:00,-73.9544814,-40.778137
2013009047,6,2013-11-18 15:05:00,-73.9713198,-40.7609688
2013005565,4,2013-11-18 15:05:00,-73.994648,-40.7259345
2013003402,6,2013-11-18 15:05:00,-73.9665794,-40.7891097
2013000856,5,2013-11-18 15:05:00,-73.8635875,-40.7693423
2013006073,4,2013-11-18 15:05:00,-73.947122,-40.775929
2013011041,5,2013-11-18 15:05:00,-73.9550916,-40.7801739
2013006685,2,2013-11-18 15:05:00,-73.7822499,-40.6467679
2013007744,6,2013-11-18 15:05:00,-73.9611049,-40.7690611
2013000588,2,2013-11-18 15:05:00,-73.986849,-40.739522
2013001873,2,2013-11-18 15:05:00,-74.005781,-40.725674
2013006626,4,2013-11-18 15:05:00,-73.9797571,-40.7760913
2013013232,6,2013-11-18 15:05:00,-73.978601,-40.762396
2013001069,1,2013-11-18 15:05:00,-73.945728,-40.773622
2013006102,5,2013-11-18 15:05:00,-73.9640105,-40.7737351
2013003413,6,2013-11-18 15:05:00,-73.9755454,-40.7760414
2013003768,1,2013-11-18 15:05:00,-73.982957,-40.747765
2013001771,6,2013-11-18 15:05:00,-73.8644922,-40.7698986
2013006415,4,2013-11-18 15:05:00,-74.0079278,-40.742541
2013002959,4,2013-11-18 15:05:00,-73.99312,-40.736691
2013001062,5,2013-11-18 15:05:00,-73.986147,-40.743389
2013007380,2,2013-11-18 15:05:00,-73.8635875,-40.7693423
2013002875,3,2013-11-18 15:05:00,-74.007459,-40.707219
2013002182,5,2013-11-18 15:05:00,-74.001684,-40.730581
2013011886,6,2013-11-18 15:05:00,-73.9995234,-40.7336634
2013003234,4,2013-11-18 15:05:00,-73.9810182,-40.7676993
2013001055,6,2013-11-18 15:05:00,-73.9939499,-40.7515228
2013006192,6,2013-11-18 15:05:00,-73.980739,-40.7338233
2013004532,2,2013-11-18 15:05:00,-73.9656691,-40.7628063
2013008566,6,2013-11-18 15:05:00,-73.978601,-40.762396
2013008656,6,2013-11-18 15:05:00,-73.9862198,-40.7223502
2013005756,2,2013-11-18 15:05:00,-73.99111,-40.750319
2013010048,4,2013-11-18 15:05:00,-74.0056333,-40.7507927
2013006115,6,2013-11-18 15:05:00,-74.005366,-40.740945
2013006871,5,2013-11-18 15:05:00,-73.995018,-40.73986
2013010768,6,2013-11-18 15:05:00,-73.9731358,-40.7851707
2013012615,2,2013-11-18 15:05:00,-73.870419,-40.7735296
2013001522,1,2013-11-18 15:05:00,-73.9583191,-40.7815366
2013007362,6,2013-11-18 15:05:00,-73.952984,-40.791722
2013003811,6,2013-11-18 15:05:00,-73.9672131,-40.7526752
2013004505,2,2013-11-18 15:05:00,-73.988194,-40.743451
2013009603,1,2013-11-18 15:05:00,-73.971677,-40.75457
2013008669,4,2013-11-18 15:05:00,-74.002691,-40.744622
2013004790,3,2013-11-18 15:05:00,-73.9683983,-40.7866014
2013000887,3,2013-11-18 15:05:00,-73.8665728,-40.7711454
2013007706,6,2013-11-18 15:05:00,-73.985043,-40.753554
2013011483,3,2013-11-18 15:05:00,-74.010542,-40.709154
2013012599,2,2013-11-18 15:05:00,-73.7808766,-40.645095
2013008149,5,2013-11-18 15:05:00,-73.9755091,-40.7870013
2013002142,4,2013-11-18 15:05:00,-73.9714037,-40.7635979
2013007387,6,2013-11-18 15:05:00,-73.985753,-40.726988
2013008844,6,2013-11-18 15:05:00,-73.979057,-40.761771
2013013157,3,2013-11-18 15:05:00,-74.008051,-40.7393804
2013008180,4,2013-11-18 15:05:00,-73.9789382,-40.785123
2013002188,5,2013-11-18 15:05:00,-73.9776851,-40.7636462
2013000241,6,2013-11-18 15:05:00,-73.991563,-40.749706
2013006103,5,2013-11-18 15:05:00,-73.975881,-40.744779
2013008555,6,2013-11-18 15:05:00,-74.0137307,-40.7137083
2013000453,6,2013-11-18 15:05:00,-73.9819972,-40.7676883
2013012600,2,2013-11-18 15:05:00,-73.983621,-40.749724
2013009000,6,2013-11-18 15:05:00,-73.9831666,-40.7561419
2013009390,4,2013-11-18 15:05:00,-73.973591,-40.7479204
2013012053,1,2013-11-18 15:05:00,-73.980395,-40.754155
2013012525,4,2013-11-18 15:05:00,-73.9563381,-40.7755929
2013012096,6,2013-11-18 15:05:00,-73.8635875,-40.7693423
2013008576,6,2013-11-18 15:05:00,-73.989045,-40.736546
2013010144,6,2013-11-18 15:05:00,-73.95382,-40.7845639
2013001857,6,2013-11-18 15:05:00,-74.008784,-40.731873
2013008428,4,2013-11-18 15:05:00,-73.9552767,-40.7885847
2013012195,6,2013-11-18 15:05:00,-73.971713,-40.750494
2013003809,5,2013-11-18 15:05:00,-73.9596512,-40.7710532
2013007709,5,2013-11-18 15:05:00,-73.9986051,-40.7502471
2013004440,5,2013-11-18 15:05:00,-73.9875847,-40.7653543
2013004896,5,2013-11-18 15:05:00,-73.985696,-40.744008
2013003803,6,2013-11-18 15:05:00,-73.9822148,-40.7647366
2013001990,5,2013-11-18 15:05:01,-73.983627,-40.743945
2013003713,4,2013-11-18 15:05:01,-73.975422,-40.747882
2013008800,4,2013-11-18 15:05:01,-73.981109,-40.744498
2013009097,4,2013-11-18 15:05:01,-73.870419,-40.7735296
2013009276,4,2013-11-18 15:05:01,-73.984118,-40.754842
2013008623,4,2013-11-18 15:05:01,-73.9820716,-40.7787704
2013009218,5,2013-11-18 15:05:01,-73.949374,-40.776876
2013011466,5,2013-11-18 15:05:02,-73.9731439,-40.7584614
2013002032,5,2013-11-18 15:05:02,-73.9830719,-40.7817679
2013007067,4,2013-11-18 15:05:04,-73.9773621,-40.7844628
2013009227,4,2013-11-18 15:05:04,-73.9706085,-40.7615514
2013009101,4,2013-11-18 15:05:04,-73.994593,-40.740442
2013001034,2,2013-11-18 15:05:05,-73.9606233,-40.7756697
2013008344,4,2013-11-18 15:05:05,-73.9665794,-40.7891097
2013009442,4,2013-11-18 15:05:06,-73.9819937,-40.7654522
2013010529,4,2013-11-18 15:05:06,-73.9793005,-40.7869293
2013008271,4,2013-11-18 15:05:06,-73.987298,-40.744682
2013005983,4,2013-11-18 15:05:06,-73.9965553,-40.7295555
2013003575,4,2013-11-18 15:05:07,-73.9551138,-40.7859253
2013001224,4,2013-11-18 15:05:07,-73.9744567,-40.7507556
2013006042,4,2013-11-18 15:05:07,-73.951743,-40.777875
2013002096,6,2013-11-18 15:05:07,-73.975343,-40.741274
2013003183,4,2013-11-18 15:05:07,-73.7842776,-40.6436338
2013010583,5,2013-11-18 15:05:08,-73.9758906,-40.7889211
2013001691,5,2013-11-18 15:05:08,-73.975483,-40.7819523
2013007956,4,2013-11-18 15:05:08,-73.984977,-40.742089
2013004998,5,2013-11-18 15:05:08,-73.999019,-40.734149
2013007986,5,2013-11-18 15:05:08,-74.000399,-40.747767
2013000497,5,2013-11-18 15:05:08,-73.9620316,-40.7737343
2013003457,4,2013-11-18 15:05:09,-73.999853,-40.721792
2013008228,4,2013-11-18 15:05:09,-73.9811764,-40.7818019
2013000958,4,2013-11-18 15:05:09,-74.007203,-40.72805
2013006258,4,2013-11-18 15:05:09,-73.992841,-40.730079
2013007249,4,2013-11-18 15:05:09,-73.9588379,-40.8151825
2013003478,4,2013-11-18 15:05:10,-73.979077,-40.740393
2013001004,5,2013-11-18 15:05:10,-73.985947,-40.752317
2013005584,4,2013-11-18 15:05:10,-73.9939499,-40.7515228
2013000529,4,2013-11-18 15:05:11,-73.957829,-40.815156
2013009594,5,2013-11-18 15:05:11,-73.9874753,-40.7604088
2013009873,1,2013-11-18 15:05:12,-73.9913613,-40.6970045
2013013087,5,2013-11-18 15:05:12,-73.9549422,-40.7775056
2013006268,5,2013-11-18 15:05:12,-73.9555856,-40.7794952
2013013023,4,2013-11-18 15:05:12,-73.99291,-40.747855
2013005330,4,2013-11-18 15:05:12,-73.9820207,-40.776264
2013010791,4,2013-11-18 15:05:12,-73.9810182,-40.7676993
2013009617,4,2013-11-18 15:05:13,-73.9782887,-40.751349
2013001270,4,2013-11-18 15:05:13,-73.953672,-40.787901
2013004642,5,2013-11-18 15:05:13,-74.008823,-40.716014
2013009153,5,2013-11-18 15:05:13,-73.9583242,-40.7646126
2013009618,4,2013-11-18 15:05:14,-73.981668,-40.7794945
2013000762,4,2013-11-18 15:05:15,-73.967994,-40.771147
2013009666,4,2013-11-18 15:05:15,-73.966128,-40.76218
2013012770,4,2013-11-18 15:05:15,-73.9766802,-40.7650275
2013004963,4,2013-11-18 15:05:16,-73.974044,-40.747296
2013001901,5,2013-11-18 15:05:16,-73.9574044,-40.7827919
2013008778,4,2013-11-18 15:05:16,-74.009254,-40.713256
2013001586,5,2013-11-18 15:05:16,-73.9583191,-40.7815366
2013003915,4,2013-11-18 15:05:17,-73.9672707,-40.7634817
2013005980,4,2013-11-18 15:05:17,-74.01007,-40.720755
2013004983,5,2013-11-18 15:05:17,-73.9676039,-40.7660762
2013011953,4,2013-11-18 15:05:17,-73.7880273,-40.6417125
2013003202,4,2013-11-18 15:05:18,-73.9718586,-40.7629781
2013003101,5,2013-11-18 15:05:18,-73.9635486,-40.7743723
2013002388,4,2013-11-18 15:05:18,-73.9676094,-40.7561287
2013007230,4,2013-11-18 15:05:18,-73.8625558,-40.7688802
2013005062,4,2013-11-18 15:05:19,-73.7880273,-40.6417125
2013012345,4,2013-11-18 15:05:19,-73.9587132,-40.7723386
2013003131,4,2013-11-18 15:05:20,-73.976744,-40.759165
2013010025,4,2013-11-18 15:05:20,-73.9534887,-40.7794971
2013004612,5,2013-11-18 15:05:21,-73.978373,-40.7881993
2013003474,5,2013-11-18 15:05:21,-74.009474,-40.710413
2013012403,4,2013-11-18 15:05:21,-73.967727,-40.762851
2013001272,5,2013-11-18 15:05:21,-73.9723599,-40.7622894
2013000709,4,2013-11-18 15:05:22,-73.999853,-40.721792
2013001656,5,2013-11-18 15:05:22,-74.004861,-40.741642
2013007850,4,2013-11-18 15:05:22,-73.979295,-40.776725
2013004046,4,2013-11-18 15:05:22,-73.9782887,-40.751349
2013003493,4,2013-11-18 15:05:22,-74.0106058,-40.7036793
2013007088,4,2013-11-18 15:05:22,-73.989045,-40.736546
2013007657,4,2013-11-18 15:05:23,-73.956945,-40.783417
2013000695,4,2013-11-18 15:05:23,-73.9513917,-40.7700816
2013006251,5,2013-11-18 15:05:23,-73.945267,-40.774252
2013004638,5,2013-11-18 15:05:24,-73.991177,-40.75533
2013008237,5,2013-11-18 15:05:24,-73.9805809,-40.7832069
2013008518,4,2013-11-18 15:05:25,-73.988626,-40.7313099
2013005950,4,2013-11-18 15:05:25,-73.991177,-40.75533
2013002061,4,2013-11-18 15:05:25,-74.0076723,-40.7125287
2013006285,4,2013-11-18 15:05:25,-73.9724703,-40.758999
2013004254,4,2013-11-18 15:05:25,-73.9622107,-40.7704245
2013005585,5,2013-11-18 15:05:26,-73.9569348,-40.766522
2013008120,4,2013-11-18 15:05:27,-73.945267,-40.774252
2013011880,6,2013-11-18 15:05:27,-73.9760403,-40.7514368
2013007271,4,2013-11-18 15:05:27,-73.9879285,-40.7597869
2013008603,4,2013-11-18 15:05:27,-73.9939499,-40.7515228
2013004701,5,2013-11-18 15:05:27,-73.9852016,-40.7635282
2013006769,4,2013-11-18 15:05:27,-74.0152242,-40.7098264
2013010200,4,2013-11-18 15:05:28,-74.011108,-40.715592
2013007814,4,2013-11-18 15:05:28,-73.962876,-40.7992369
2013009548,3,2013-11-18 15:05:28,-73.9531654,-40.7759238
2013000544,4,2013-11-18 15:05:28,-74.0050212,-40.7570497
2013000343,4,2013-11-18 15:05:29,-73.985243,-40.744627
2013003931,5,2013-11-18 15:05:29,-73.8761605,-40.7731785
2013005945,4,2013-11-18 15:05:30,-73.9786451,-40.7506192
2013001898,4,2013-11-18 15:05:30,-73.9921,-40.694947
2013004644,4,2013-11-18 15:05:30,-73.9688366,-40.7500892
2013001237,4,2013-11-18 15:05:30,-73.9525725,-40.7807525
2013007475,4,2013-11-18 15:05:31,-73.9647558,-40.764057
2013003444,4,2013-11-18 15:05:31,-73.9799722,-40.7605248
2013002645,4,2013-11-18 15:05:31,-73.994143,-40.7247628
2013009710,4,2013-11-18 15:05:31,-73.973015,-40.764279
2013005423,4,2013-11-18 15:05:32,-73.976251,-40.740026
2013002333,4,2013-11-18 15:05:33,-74.004031,-40.725513
2013011349,4,2013-11-18 15:05:33,-73.989268,-40.7422659
2013012515,4,2013-11-18 15:05:33,-73.976912,-40.774909
2013009140,4,2013-11-18 15:05:33,-73.9471299,-40.7716972
2013004296,4,2013-11-18 15:05:33,-73.9613747,-40.7802227
2013005905,4,2013-11-18 15:05:33,-73.9805809,-40.7832069
2013000982,4,2013-11-18 15:05:33,-73.9871386,-40.7659666
2013011133,4,2013-11-18 15:05:33,-73.99364,-40.727289
2013012180,4,2013-11-18 15:05:34,-73.9776851,-40.7636462
2013008785,5,2013-11-18 15:05:35,-73.9621555,-40.7763171
2013007844,4,2013-11-18 15:05:35,-73.9758337,-40.7488648
2013013290,4,2013-11-18 15:05:35,-73.975102,-40.752741
2013003432,4,2013-11-18 15:05:36,-73.9623806,-40.799916
2013006250,5,2013-11-18 15:05:36,-73.94336,-40.776864
2013000730,4,2013-11-18 15:05:36,-73.9822819,-40.7755451
2013003227,4,2013-11-18 15:05:37,-73.9807424,-40.7477017
2013013110,3,2013-11-18 15:05:37,-73.9880635,-40.7490333
2013003074,4,2013-11-18 15:05:37,-73.8657401,-40.7695422
2013003495,4,2013-11-18 15:05:38,-73.99312,-40.736691
2013009486,4,2013-11-18 15:05:38,-73.9613747,-40.7802227
2013003162,5,2013-11-18 15:05:38,-73.989045,-40.736546
2013009151,4,2013-11-18 15:05:38,-73.992805,-40.742901
2013007980,4,2013-11-18 15:05:38,-73.986399,-40.7517
2013001262,5,2013-11-18 15:05:39,-73.962303,-40.778947
2013004716,4,2013-11-18 15:05:39,-73.95175,-40.766012
2013000994,4,2013-11-18 15:05:39,-74.0034172,-40.7141186
2013006473,4,2013-11-18 15:05:39,-73.9676039,-40.7660762
2013001922,4,2013-11-18 15:05:39,-74.004688,-40.730321
2013006317,4,2013-11-18 15:05:39,-73.9749659,-40.7559569
2013008380,4,2013-11-18 15:05:40,-73.9633861,-40.8036303
2013003203,4,2013-11-18 15:05:40,-73.9612503,-40.7717304
2013002404,6,2013-11-18 15:05:40,-73.966074,-40.773773
2013008495,4,2013-11-18 15:05:40,-73.9776851,-40.7636462
2013004242,4,2013-11-18 15:05:40,-73.9795907,-40.7845582
2013000974,4,2013-11-18 15:05:40,-73.976288,-40.748245
2013004573,4,2013-11-18 15:05:40,-73.9674764,-40.7878713
2013000538,4,2013-11-18 15:05:41,-73.9714037,-40.7635979
2013010130,4,2013-11-18 15:05:41,-73.980888,-40.753481
2013007066,5,2013-11-18 15:05:41,-73.971677,-40.75457
2013006210,4,2013-11-18 15:05:42,-73.9472339,-40.7909323
2013007946,5,2013-11-18 15:05:42,-73.990518,-40.746038
2013008504,5,2013-11-18 15:05:42,-74.006501,-40.732426
2013003897,4,2013-11-18 15:05:43,-73.979024,-40.756032
2013011490,4,2013-11-18 15:05:43,-73.9591761,-40.7717042
2013009525,5,2013-11-18 15:05:44,-73.974457,-40.762293
2013008488,4,2013-11-18 15:05:44,-73.9794353,-40.7355808
2013004349,4,2013-11-18 15:05:44,-73.9802226,-40.785659
2013005039,5,2013-11-18 15:05:44,-73.9939499,-40.7515228
2013007684,4,2013-11-18 15:05:44,-73.9642995,-40.7646823
2013007243,4,2013-11-18 15:05:45,-73.9485053,-40.7823112
2013012362,4,2013-11-18 15:05:45,-73.9656637,-40.7903601
2013009797,4,2013-11-18 15:05:46,-73.9804176,-40.7599106
2013009459,5,2013-11-18 15:05:46,-73.8644922,-40.7698986
2013006997,4,2013-11-18 15:05:47,-73.976449,-40.7908141
2013007593,4,2013-11-18 15:05:47,-73.9939499,-40.7515228
2013000682,4,2013-11-18 15:05:47,-74.007807,-40.731784
2013005080,5,2013-11-18 15:05:48,-73.9550881,-40.7733306
2013001247,4,2013-11-18 15:05:48,-73.9819972,-40.7676883
2013006238,4,2013-11-18 15:05:48,-73.945267,-40.774252
2013004653,4,2013-11-18 15:05:48,-73.9818452,-40.7366007
2013000984,4,2013-11-18 15:05:48,-74.008051,-40.7393804
2013005705,4,2013-11-18 15:05:49,-73.953034,-40.7801202
2013011907,4,2013-11-18 15:05:50,-74.0152255,-40.7160242
2013006734,5,2013-11-18 15:05:50,-73.8625558,-40.7688802
2013007184,4,2013-11-18 15:05:50,-73.996337,-40.738044
2013007940,4,2013-11-18 15:05:51,-73.9580958,-40.7847179
2013009160,6,2013-11-18 15:05:51,-73.988578,-40.737147
2013009528,4,2013-11-18 15:05:53,-73.978281,-40.773031
2013006320,4,2013-11-18 15:05:53,-73.9665794,-40.7891097
2013001650,4,2013-11-18 15:05:53,-73.9480817,-40.7746141
2013000322,4,2013-11-18 15:05:53,-73.970364,-40.7940493
