start_time,startX,startY 
2013-11-18 15:01:00,-73.9565451,-40.7781812
2013-11-18 15:01:00,-73.9829418,-40.7717239
2013-11-18 15:01:00,-73.977655,-40.757912
2013-11-18 15:01:00,-73.993147,-40.727867
2013-11-18 15:01:00,-73.9817975,-40.7580163
2013-11-18 15:01:00,-73.987529,-40.741528
2013-11-18 15:01:00,-73.9934597,-40.7521958
2013-11-18 15:01:00,-73.9589283,-40.7749534
2013-11-18 15:01:00,-73.9782887,-40.751349
2013-11-18 15:01:00,-73.9656637,-40.7903601
2013-11-18 15:01:00,-73.99111,-40.750319
2013-11-18 15:01:00,-73.9493307,-40.785194
2013-11-18 15:01:00,-73.967039,-40.772461
2013-11-18 15:01:00,-73.9713198,-40.7609688
2013-11-18 15:01:00,-73.9689347,-40.7909308
2013-11-18 15:01:00,-73.9509262,-40.7858671
2013-11-18 15:01:00,-73.974457,-40.762293
2013-11-18 15:01:00,-73.960607,-40.761488
2013-11-18 15:01:00,-74.006857,-40.730228
2013-11-18 15:01:00,-73.9822255,-40.7683169
2013-11-18 15:01:00,-74.0028423,-40.7282399
2013-11-18 15:01:00,-73.977655,-40.757912
2013-11-18 15:01:00,-73.991375,-40.739088
2013-11-18 15:01:00,-73.9747418,-40.729777
2013-11-18 15:01:00,-73.8713344,-40.7738377
2013-11-18 15:01:00,-73.994262,-40.746004
2013-11-18 15:01:00,-73.9622107,-40.7704245
2013-11-18 15:01:00,-73.966537,-40.77314
2013-11-18 15:01:00,-73.9939359,-40.7589791
2013-11-18 15:01:00,-73.9703295,-40.7623299
2013-11-18 15:01:00,-74.002785,-40.749592
2013-11-18 15:01:00,-73.9436514,-40.8359959
2013-11-18 15:01:00,-73.991375,-40.739088
2013-11-18 15:01:00,-73.9679448,-40.7872287
2013-11-18 15:01:00,-73.9555782,-40.7726201
2013-11-18 15:01:00,-73.9499424,-40.7720657
2013-11-18 15:01:00,-73.966128,-40.76218
2013-11-18 15:01:00,-73.962876,-40.7992369
2013-11-18 15:01:00,-73.9684641,-40.7990578
2013-11-18 15:01:00,-73.962472,-40.7671877
2013-11-18 15:01:00,-74.0051843,-40.7513932
2013-11-18 15:01:00,-73.9804176,-40.7599106
2013-11-18 15:01:00,-74.008378,-40.716587
2013-11-18 15:01:00,-73.983148,-40.7388264
2013-11-18 15:01:00,-73.9948451,-40.7502935
2013-11-18 15:01:00,-73.9545593,-40.7740155
2013-11-18 15:01:00,-74.0059578,-40.7401352
2013-11-18 15:01:00,-73.9573054,-40.7742676
2013-11-18 15:01:00,-73.986013,-40.7573404
2013-11-18 15:01:00,-73.946656,-40.772351
2013-11-18 15:01:00,-74.004861,-40.741642
2013-11-18 15:01:00,-73.9823814,-40.7673981
2013-11-18 15:01:00,-73.995018,-40.73986
2013-11-18 15:01:00,-73.8014232,-40.6740644
2013-11-18 15:01:00,-73.7838055,-40.6487785
2013-11-18 15:01:00,-74.0056333,-40.7507927
2013-11-18 15:01:00,-73.984529,-40.742708
2013-11-18 15:01:00,-73.970293,-40.7965528
2013-11-18 15:01:00,-73.9658998,-40.7653573
2013-11-18 15:01:00,-73.9957492,-40.7490521
2013-11-18 15:01:00,-74.009115,-40.71692
2013-11-18 15:01:00,-73.9792791,-40.7818365
2013-11-18 15:01:00,-74.002785,-40.749592
2013-11-18 15:01:00,-74.008819,-40.718642
2013-11-18 15:01:00,-73.8746247,-40.7738171
2013-11-18 15:01:00,-73.9822537,-40.7573902
2013-11-18 15:01:00,-74.0116628,-40.7136343
2013-11-18 15:01:00,-74.006233,-40.723121
2013-11-18 15:01:00,-73.978332,-40.7541
2013-11-18 15:01:00,-73.9881847,-40.7747491
2013-11-18 15:01:00,-73.992792,-40.733922
2013-11-18 15:01:00,-73.975591,-40.75786
2013-11-18 15:01:00,-73.7855356,-40.6463865
2013-11-18 15:01:00,-74.003236,-40.748974
2013-11-18 15:01:00,-73.989263,-40.7760215
2013-11-18 15:01:00,-73.9895128,-40.7678054
2013-11-18 15:01:00,-73.9912267,-40.7603553
2013-11-18 15:01:00,-73.9744567,-40.7507556
2013-11-18 15:01:01,-73.968904,-40.769901
2013-11-18 15:01:01,-73.992225,-40.737917
